	 ExtractedX	 ExtractedY
1630583540.965700	682	646
1630583540.999030	679	641
1630583541.032370	678	642
1630583541.065700	679	645
1630583541.099030	678	648
1630583541.132370	673	646
1630583541.165700	664	644
1630583541.199040	660	641
1630583541.232370	660	641
1630583541.265700	658	641
1630583541.299040	640	642
1630583541.332370	638	642
1630583541.365700	636	641
1630583541.399040	636	641
1630583541.432370	635	641
1630583541.465700	635	641
1630583541.499040	649	639
1630583541.532370	637	650
1630583541.565700	637	650
1630583541.599040	636	650
1630583541.632370	636	651
1630583541.665700	647	639
1630583541.699040	634	640
1630583541.732370	636	640
1630583541.765700	651	639
1630583541.799040	654	641
1630583541.832370	655	641
1630583541.865700	656	641
1630583541.899040	658	639
1630583541.932370	660	641
1630583541.965700	662	641
1630583541.999040	664	641
1630583542.032370	666	642
1630583542.065710	669	647
1630583542.099040	671	651
1630583542.132370	671	651
1630583542.165710	671	652
1630583542.199040	671	657
1630583542.232370	657	656
1630583542.265710	667	672
1630583542.299040	665	679
1630583542.332370	652	676
1630583542.365710	665	680
1630583542.399040	666	681
1630583542.432370	668	684
1630583542.465710	667	686
1630583542.499040	666	687
1630583542.532370	652	682
1630583542.565710	652	682
1630583542.599040	665	686
1630583542.632370	651	680
1630583542.665710	662	685
1630583542.699040	661	685
1630583542.732370	660	685
1630583542.765710	661	685
1630583542.799040	660	686
1630583542.832370	660	686
1630583542.865710	660	685
1630583542.899040	660	686
1630583542.932380	660	686
1630583542.965710	660	687
1630583542.999040	661	686
1630583543.032380	659	686
1630583543.065710	659	687
1630583543.099040	657	687
1630583543.132380	657	688
1630583543.165710	658	690
1630583543.199040	657	691
1630583543.232380	658	691
1630583543.265710	661	690
1630583543.299040	658	690
1630583543.332380	658	691
1630583543.365710	662	691
1630583543.399040	660	692
1630583543.432380	658	692
1630583543.465710	658	692
1630583543.499040	658	692
1630583543.532380	658	692
1630583543.565710	658	692
1630583543.599040	659	691
1630583543.632380	658	692
1630583543.665710	658	692
1630583543.699040	658	692
1630583543.732380	658	692
1630583543.765710	658	692
1630583543.799040	659	692
1630583543.832380	659	692
1630583543.865710	660	693
1630583543.899050	659	693
1630583543.932380	659	693
1630583543.965710	659	693
1630583543.999050	659	693
1630583544.032380	659	692
1630583544.065710	659	692
1630583544.099050	660	692
1630583544.132380	659	692
1630583544.165710	660	692
1630583544.199050	659	692
1630583544.232380	662	693
1630583544.265710	661	692
1630583544.299050	662	691
1630583544.332380	651	685
1630583544.365710	652	689
1630583544.399050	668	693
1630583544.432380	670	692
1630583544.465710	671	693
1630583544.499050	658	691
1630583544.532380	674	695
1630583544.565710	659	691
1630583544.599050	674	695
1630583544.632380	675	697
1630583544.665710	675	697
1630583544.699050	675	697
1630583544.732380	676	698
1630583544.765720	676	699
1630583544.799050	677	700
1630583544.832380	676	700
1630583544.865720	675	699
1630583544.899050	675	700
1630583544.932380	658	696
1630583544.965720	656	696
1630583544.999050	668	701
1630583545.032380	668	701
1630583545.065720	654	696
1630583545.099050	653	696
1630583545.132380	665	701
1630583545.165720	649	694
1630583545.199050	646	693
1630583545.232380	656	697
1630583545.265720	651	695
1630583545.299050	651	695
1630583545.332380	651	696
1630583545.365720	651	696
1630583545.399050	649	695
1630583545.432380	648	694
1630583545.465720	649	695
1630583545.499050	649	696
1630583545.532380	646	695
1630583545.565720	644	692
1630583545.599050	645	693
1630583545.632390	647	697
1630583545.665720	644	697
1630583545.699050	642	695
1630583545.732390	642	695
1630583545.765720	643	698
1630583545.799050	641	697
1630583545.832390	641	696
1630583545.865720	642	698
1630583545.899050	641	697
1630583545.932390	639	696
1630583545.965720	640	697
1630583545.999050	641	698
1630583546.032390	639	697
1630583546.065720	637	695
1630583546.099050	637	694
1630583546.132390	637	694
1630583546.165720	637	693
1630583546.199050	636	691
1630583546.232390	637	688
1630583546.265720	637	686
1630583546.299050	637	683
1630583546.332390	637	680
1630583546.365720	635	678
1630583546.399050	634	677
1630583546.432390	632	675
1630583546.465720	629	672
1630583546.499050	627	669
1630583546.532390	627	667
1630583546.565720	630	668
1630583546.599060	631	672
1630583546.632390	632	672
1630583546.665720	629	672
1630583546.699060	626	670
1630583546.732390	628	667
1630583546.765720	628	667
1630583546.799060	630	670
1630583546.832390	629	672
1630583546.865720	626	674
1630583546.899060	625	674
1630583546.932390	612	680
1630583546.965720	626	673
1630583546.999060	627	674
1630583547.032390	627	676
1630583547.065720	626	676
1630583547.099060	626	676
1630583547.132390	627	676
1630583547.165720	628	677
1630583547.199060	616	684
1630583547.232390	616	685
1630583547.265720	628	677
1630583547.299060	629	677
1630583547.332390	617	686
1630583547.365720	615	684
1630583547.399060	613	680
1630583547.432390	613	675
1630583547.465730	626	663
1630583547.499060	627	662
1630583547.532390	625	662
1630583547.565730	624	659
1630583547.599060	626	659
1630583547.632390	628	663
1630583547.665730	629	666
1630583547.699060	628	667
1630583547.732390	629	669
1630583547.765730	629	672
1630583547.799060	613	676
1630583547.832390	614	675
1630583547.865730	630	674
1630583547.899060	617	678
1630583547.932390	616	678
1630583547.965730	616	677
1630583547.999060	618	676
1630583548.032390	620	677
1630583548.065730	630	678
1630583548.099060	631	671
1630583548.132390	621	669
1630583548.165730	637	666
1630583548.199060	623	664
1630583548.232390	622	663
1630583548.265730	637	664
1630583548.299060	626	656
1630583548.332400	643	661
1630583548.365730	649	655
1630583548.399060	652	653
1630583548.432400	653	653
1630583548.465730	656	654
1630583548.499060	660	655
1630583548.532400	667	656
1630583548.565730	674	655
1630583548.599060	679	655
1630583548.632400	682	655
1630583548.665730	683	658
1630583548.699060	678	658
1630583548.732400	676	662
1630583548.765730	676	666
1630583548.799060	677	669
1630583548.832400	678	672
1630583548.865730	679	675
1630583548.899060	679	677
1630583548.932400	683	681
1630583548.965730	683	685
1630583548.999060	683	689
1630583549.032400	680	690
1630583549.065730	687	688
1630583549.099060	690	683
1630583549.132400	690	681
1630583549.165730	691	685
1630583549.199060	690	690
1630583549.232400	686	690
1630583549.265730	690	692
1630583549.299070	692	688
1630583549.332400	688	682
1630583549.365730	689	677
1630583549.399070	690	673
1630583549.432400	690	674
1630583549.465730	694	679
1630583549.499070	694	682
1630583549.532400	693	684
1630583549.565730	692	686
1630583549.599070	694	689
1630583549.632400	692	691
1630583549.665730	691	693
1630583549.699070	693	695
1630583549.732400	692	697
1630583549.765730	691	697
1630583549.799070	692	697
1630583549.832400	693	699
1630583549.865730	690	698
1630583549.899070	689	699
1630583549.932400	693	700
1630583549.965730	693	699
1630583549.999070	693	699
1630583550.032400	693	699
1630583550.065730	693	700
1630583550.099070	687	702
1630583550.132400	694	702
1630583550.165740	695	702
1630583550.199070	695	701
1630583550.232400	696	701
1630583550.265740	696	701
1630583550.299070	696	701
1630583550.332400	696	702
1630583550.365740	696	702
1630583550.399070	696	703
1630583550.432400	696	704
1630583550.465740	694	704
1630583550.499070	693	704
1630583550.532400	692	704
1630583550.565740	694	704
1630583550.599070	696	704
1630583550.632400	697	703
1630583550.665740	697	702
1630583550.699070	697	702
1630583550.732400	697	703
1630583550.765740	696	704
1630583550.799070	694	705
1630583550.832400	691	707
1630583550.865740	688	708
1630583550.899070	685	708
1630583550.932400	683	709
1630583550.965740	681	709
1630583550.999070	680	709
1630583551.032410	673	710
1630583551.065740	673	709
1630583551.099070	675	709
1630583551.132410	670	708
1630583551.165740	669	707
1630583551.199070	664	706
1630583551.232410	661	705
1630583551.265740	655	701
1630583551.299070	652	697
1630583551.332410	649	696
1630583551.365740	649	696
1630583551.399070	648	696
1630583551.432410	648	696
1630583551.465740	649	696
1630583551.499070	649	698
1630583551.532410	651	699
1630583551.565740	652	699
1630583551.599070	652	699
1630583551.632410	651	699
1630583551.665740	650	698
1630583551.699070	649	698
1630583551.732410	651	698
1630583551.765740	651	698
1630583551.799070	650	698
1630583551.832410	651	698
1630583551.865740	652	698
1630583551.899070	655	698
1630583551.932410	657	699
1630583551.965740	658	698
1630583551.999080	657	696
1630583552.032410	656	695
1630583552.065740	657	696
1630583552.099080	659	698
1630583552.132410	662	702
1630583552.165740	664	706
1630583552.199080	664	707
1630583552.232410	662	707
1630583552.265740	661	706
1630583552.299080	663	707
1630583552.332410	670	708
1630583552.365740	672	713
1630583552.399080	661	719
1630583552.432410	663	724
1630583552.465740	667	727
1630583552.499080	660	730
1630583552.532410	660	734
1630583552.565740	660	737
1630583552.599080	659	739
1630583552.632410	662	740
1630583552.665740	655	743
1630583552.699080	659	746
1630583552.732410	655	750
1630583552.765740	655	753
1630583552.799080	655	754
1630583552.832410	651	755
1630583552.865750	649	756
1630583552.899080	650	758
1630583552.932410	648	760
1630583552.965750	647	762
1630583552.999080	647	765
1630583553.032410	655	770
1630583553.065750	659	777
1630583553.099080	654	785
1630583553.132410	670	794
1630583553.165750	655	804
1630583553.199080	669	803
1630583553.232410	669	804
1630583553.265750	651	803
1630583553.299080	661	803
1630583553.332410	659	803
1630583553.365750	658	803
1630583553.399080	659	803
1630583553.432410	659	804
1630583553.465750	660	804
1630583553.499080	645	802
1630583553.532410	646	804
1630583553.565750	645	803
1630583553.599080	646	803
1630583553.632410	646	803
1630583553.665750	659	804
1630583553.699080	659	804
1630583553.732420	656	803
1630583553.765750	648	803
1630583553.799080	644	802
1630583553.832420	641	800
1630583553.865750	639	798
1630583553.899080	639	798
1630583553.932420	639	798
1630583553.965750	639	799
1630583553.999080	638	798
1630583554.032420	638	798
1630583554.065750	639	797
1630583554.099080	639	796
1630583554.132420	639	795
1630583554.165750	639	796
1630583554.199080	640	795
1630583554.232420	640	796
1630583554.265750	640	796
1630583554.299080	640	796
1630583554.332420	640	796
1630583554.365750	641	797
1630583554.399080	641	798
1630583554.432420	643	798
1630583554.465750	645	798
1630583554.499080	645	799
1630583554.532420	647	799
1630583554.565750	646	800
1630583554.599080	646	800
1630583554.632420	645	801
1630583554.665750	644	801
1630583554.699090	644	801
1630583554.732420	642	802
1630583554.765750	641	801
1630583554.799090	640	801
1630583554.832420	640	800
1630583554.865750	639	800
1630583554.899090	640	800
1630583554.932420	640	801
1630583554.965750	641	801
1630583554.999090	640	801
1630583555.032420	640	801
1630583555.065750	640	798
1630583555.099090	633	780
1630583555.132420	634	777
1630583555.165750	633	773
1630583555.199090	635	768
1630583555.232420	635	764
1630583555.265750	635	764
1630583555.299090	637	767
1630583555.332420	638	769
1630583555.365750	635	770
1630583555.399090	638	782
1630583555.432420	637	765
1630583555.465750	636	764
1630583555.499090	637	760
1630583555.532420	633	774
1630583555.565760	634	759
1630583555.599090	629	761
1630583555.632420	627	762
1630583555.665760	629	762
1630583555.699090	630	761
1630583555.732420	627	759
1630583555.765760	624	774
1630583555.799090	626	760
1630583555.832420	627	761
1630583555.865760	628	762
1630583555.899090	631	761
1630583555.932420	632	761
1630583555.965760	632	762
1630583555.999090	632	765
1630583556.032420	633	766
1630583556.065760	633	765
1630583556.099090	633	764
1630583556.132420	633	764
1630583556.165760	634	760
1630583556.199090	634	758
1630583556.232420	632	759
1630583556.265760	631	759
1630583556.299090	632	760
1630583556.332420	632	764
1630583556.365760	630	765
1630583556.399090	629	766
1630583556.432430	628	766
1630583556.465760	629	763
1630583556.499090	628	776
1630583556.532430	632	758
1630583556.565760	628	771
1630583556.599090	632	756
1630583556.632430	630	757
1630583556.665760	629	759
1630583556.699090	628	761
1630583556.732430	628	763
1630583556.765760	628	764
1630583556.799090	629	764
1630583556.832430	630	762
1630583556.865760	628	777
1630583556.899090	630	762
1630583556.932430	628	778
1630583556.965760	631	762
1630583556.999090	629	776
1630583557.032430	629	774
1630583557.065760	630	773
1630583557.099090	629	771
1630583557.132430	627	770
1630583557.165760	628	771
1630583557.199090	629	772
1630583557.232430	630	772
1630583557.265760	629	771
1630583557.299090	629	770
1630583557.332430	629	770
1630583557.365760	629	769
1630583557.399100	631	769
1630583557.432430	631	769
1630583557.465760	630	770
1630583557.499100	629	771
1630583557.532430	628	772
1630583557.565760	627	773
1630583557.599100	625	773
1630583557.632430	623	774
1630583557.665760	622	758
